================================================================================================================================================================
STRATEGY C OPTIMIZATION v6 — 20 CITIES + METAR CALIBRATION
================================================================================================================================================================

--- Phase 1: Baseline ---
  [  1] baseline_20cities                                                 | comp=   70.7769 | trades=3590 | sharpe=  11.99 | win= 69.2% | pnl= 177.4% | dd= 0.75% | 1s
  [151] fine mfp=0.62 mp=0.45 s=0.98 me=0.08                              | comp=   66.5828 | trades=2335 | sharpe=  13.98 | win= 74.9% | pnl=  95.6% | dd= 0.71% | 74s
  [152] fine mfp=0.62 mp=0.45 s=0.98 me=0.1                               | comp=   66.5828 | trades=2335 | sharpe=  13.98 | win= 74.9% | pnl=  95.6% | dd= 0.71% | 75s
  [153] fine mfp=0.65 mp=0.41 s=0.92 me=0.06                              | comp=   59.0359 | trades=1688 | sharpe=  14.50 | win= 74.9% | pnl=  63.5% | dd= 0.45% | 75s
  [154] fine mfp=0.65 mp=0.41 s=0.92 me=0.08                              | comp=   59.0359 | trades=1688 | sharpe=  14.50 | win= 74.9% | pnl=  63.5% | dd= 0.45% | 76s
  [155] fine mfp=0.65 mp=0.41 s=0.92 me=0.1                               | comp=   59.0359 | trades=1688 | sharpe=  14.50 | win= 74.9% | pnl=  63.5% | dd= 0.45% | 76s
  [156] fine mfp=0.65 mp=0.41 s=0.95 me=0.06                              | comp=   57.8339 | trades=1537 | sharpe=  14.89 | win= 75.6% | pnl=  57.8% | dd= 0.45% | 77s
  [157] fine mfp=0.65 mp=0.41 s=0.95 me=0.08                              | comp=   57.8339 | trades=1537 | sharpe=  14.89 | win= 75.6% | pnl=  57.8% | dd= 0.45% | 77s
  [158] fine mfp=0.65 mp=0.41 s=0.95 me=0.1                               | comp=   57.8339 | trades=1537 | sharpe=  14.89 | win= 75.6% | pnl=  57.8% | dd= 0.45% | 78s
  [159] fine mfp=0.65 mp=0.41 s=0.98 me=0.06                              | comp=   56.8223 | trades=1377 | sharpe=  15.45 | win= 76.6% | pnl=  51.6% | dd= 0.45% | 78s
  [160] fine mfp=0.65 mp=0.41 s=0.98 me=0.08                              | comp=   56.8223 | trades=1377 | sharpe=  15.45 | win= 76.6% | pnl=  51.6% | dd= 0.45% | 79s
  [161] fine mfp=0.65 mp=0.41 s=0.98 me=0.1                               | comp=   76.4085 | trades=5456 | sharpe=  10.51 | win= 65.3% | pnl= 294.2% | dd= 0.80% | 79s
  [162] fine mfp=0.65 mp=0.43 s=0.92 me=0.06                              | comp=   61.5743 | trades=1837 | sharpe=  14.50 | win= 75.5% | pnl=  68.7% | dd= 0.45% | 79s
  [163] fine mfp=0.65 mp=0.43 s=0.92 me=0.08                              | comp=   76.5975 | trades=6399 | sharpe=   9.73 | win= 62.7% | pnl= 341.5% | dd= 0.77% | 80s
  [164] fine mfp=0.65 mp=0.43 s=0.92 me=0.1                               | comp=   76.4085 | trades=5456 | sharpe=  10.51 | win= 65.3% | pnl= 294.2% | dd= 0.80% | 81s
  [165] fine mfp=0.65 mp=0.43 s=0.95 me=0.06                              | comp=   76.5407 | trades=4981 | sharpe=  11.01 | win= 66.7% | pnl= 268.2% | dd= 0.73% | 81s
  [166] fine mfp=0.65 mp=0.43 s=0.95 me=0.08                              | comp=   76.5407 | trades=4981 | sharpe=  11.01 | win= 66.7% | pnl= 268.2% | dd= 0.73% | 82s
  [167] fine mfp=0.65 mp=0.43 s=0.95 me=0.1                               | comp=   60.3910 | trades=1673 | sharpe=  14.90 | win= 76.2% | pnl=  62.4% | dd= 0.45% | 82s
  [168] fine mfp=0.65 mp=0.43 s=0.98 me=0.06                              | comp=   59.0052 | trades=1500 | sharpe=  15.38 | win= 77.1% | pnl=  55.5% | dd= 0.46% | 83s
  [169] fine mfp=0.65 mp=0.43 s=0.98 me=0.08                              | comp=   59.0052 | trades=1500 | sharpe=  15.38 | win= 77.1% | pnl=  55.5% | dd= 0.46% | 83s
  [170] fine mfp=0.65 mp=0.43 s=0.98 me=0.1                               | comp=   59.0052 | trades=1500 | sharpe=  15.38 | win= 77.1% | pnl=  55.5% | dd= 0.46% | 84s
  [171] fine mfp=0.65 mp=0.45 s=0.92 me=0.06                              | comp=   75.7506 | trades=4827 | sharpe=  11.06 | win= 66.8% | pnl= 255.7% | dd= 0.73% | 84s
  [172] fine mfp=0.65 mp=0.45 s=0.92 me=0.08                              | comp=   73.4392 | trades=4335 | sharpe=  11.31 | win= 67.5% | pnl= 220.9% | dd= 0.70% | 85s
  [173] fine mfp=0.65 mp=0.45 s=0.92 me=0.1                               | comp=   71.7033 | trades=3888 | sharpe=  11.70 | win= 68.6% | pnl= 194.7% | dd= 0.86% | 85s
  [174] fine mfp=0.65 mp=0.45 s=0.95 me=0.06                              | comp=   70.7769 | trades=3590 | sharpe=  11.99 | win= 69.2% | pnl= 177.4% | dd= 0.75% | 86s
  [175] fine mfp=0.65 mp=0.45 s=0.95 me=0.08                              | comp=   67.9462 | trades=3207 | sharpe=  12.15 | win= 69.8% | pnl= 154.9% | dd= 0.64% | 86s
  [176] fine mfp=0.65 mp=0.45 s=0.95 me=0.1                               | comp=   65.3324 | trades=2837 | sharpe=  12.40 | win= 70.3% | pnl= 132.5% | dd= 0.53% | 87s
  [177] fine mfp=0.65 mp=0.45 s=0.98 me=0.06                              | comp=   70.9224 | trades=4734 | sharpe=  10.46 | win= 63.8% | pnl= 248.8% | dd= 0.74% | 87s
  [178] fine mfp=0.65 mp=0.45 s=0.98 me=0.08                              | comp=   60.8850 | trades=1571 | sharpe=  15.50 | win= 77.7% | pnl=  58.1% | dd= 0.46% | 88s
  [179] fine mfp=0.65 mp=0.45 s=0.98 me=0.1                               | comp=   60.8850 | trades=1571 | sharpe=  15.50 | win= 77.7% | pnl=  58.1% | dd= 0.46% | 88s
  [180] fine mfp=0.68 mp=0.41 s=0.92 me=0.06                              | comp=   53.1879 | trades=1171 | sharpe=  15.68 | win= 77.0% | pnl=  40.8% | dd= 0.45% | 89s
  [181] fine mfp=0.68 mp=0.41 s=0.92 me=0.08                              | comp=   53.1879 | trades=1171 | sharpe=  15.68 | win= 77.0% | pnl=  40.8% | dd= 0.45% | 89s
  [182] fine mfp=0.68 mp=0.41 s=0.92 me=0.1                               | comp=   53.1879 | trades=1171 | sharpe=  15.68 | win= 77.0% | pnl=  40.8% | dd= 0.45% | 90s
  [183] fine mfp=0.68 mp=0.41 s=0.95 me=0.06                              | comp=   50.7444 | trades=1118 | sharpe=  15.31 | win= 76.3% | pnl=  38.0% | dd= 0.45% | 90s
  [184] fine mfp=0.68 mp=0.41 s=0.95 me=0.08                              | comp=   72.8962 | trades=5556 | sharpe=   9.94 | win= 64.5% | pnl= 307.7% | dd= 0.80% | 91s
  [185] fine mfp=0.68 mp=0.41 s=0.95 me=0.1                               | comp=   76.4085 | trades=5456 | sharpe=  10.51 | win= 65.3% | pnl= 294.2% | dd= 0.80% | 91s
  [186] fine mfp=0.68 mp=0.41 s=0.98 me=0.06                              | comp=   49.2459 | trades=1059 | sharpe=  15.27 | win= 76.3% | pnl=  35.6% | dd= 0.45% | 92s
  [187] fine mfp=0.68 mp=0.41 s=0.98 me=0.08                              | comp=   49.2459 | trades=1059 | sharpe=  15.27 | win= 76.3% | pnl=  35.6% | dd= 0.45% | 92s
  [188] fine mfp=0.68 mp=0.41 s=0.98 me=0.1                               | comp=   49.2459 | trades=1059 | sharpe=  15.27 | win= 76.3% | pnl=  35.6% | dd= 0.45% | 92s
  [189] fine mfp=0.68 mp=0.43 s=0.92 me=0.06                              | comp=   72.6567 | trades=2914 | sharpe=  13.61 | win= 73.5% | pnl=  93.9% | dd= 0.55% | 93s
  [190] fine mfp=0.68 mp=0.43 s=0.92 me=0.08                              | comp=   76.4085 | trades=5456 | sharpe=  10.51 | win= 65.3% | pnl= 294.2% | dd= 0.80% | 93s
  [191] fine mfp=0.68 mp=0.43 s=0.92 me=0.1                               | comp=   78.1703 | trades=5715 | sharpe=  10.55 | win= 65.6% | pnl= 646.9% | dd= 0.99% | 94s
  [192] fine mfp=0.68 mp=0.43 s=0.95 me=0.06                              | comp=   77.7524 | trades=5729 | sharpe=  10.55 | win= 65.6% | pnl= 994.0% | dd= 1.31% | 94s
  [193] fine mfp=0.68 mp=0.43 s=0.95 me=0.08                              | comp=   77.2574 | trades=5729 | sharpe=  10.55 | win= 65.6% | pnl=1337.9% | dd= 1.62% | 95s
  [194] fine mfp=0.68 mp=0.43 s=0.95 me=0.1                               | comp=   53.1227 | trades=1223 | sharpe=  15.33 | win= 76.9% | pnl=  41.2% | dd= 0.45% | 95s
  [195] fine mfp=0.68 mp=0.43 s=0.98 me=0.06                              | comp=   51.4014 | trades=1155 | sharpe=  15.26 | win= 76.8% | pnl=  38.5% | dd= 0.45% | 96s
  [196] fine mfp=0.68 mp=0.43 s=0.98 me=0.08                              | comp=   51.4014 | trades=1155 | sharpe=  15.26 | win= 76.8% | pnl=  38.5% | dd= 0.45% | 96s
  [197] fine mfp=0.68 mp=0.43 s=0.98 me=0.1                               | comp=   51.4014 | trades=1155 | sharpe=  15.26 | win= 76.8% | pnl=  38.5% | dd= 0.45% | 97s
  [198] fine mfp=0.68 mp=0.45 s=0.92 me=0.06                              | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 97s
  [199] fine mfp=0.68 mp=0.45 s=0.92 me=0.08                              | comp=   80.6894 | trades=6868 | sharpe=   9.88 | win= 64.7% | pnl= 371.8% | dd= 0.75% | 98s
  [200] fine mfp=0.68 mp=0.45 s=0.92 me=0.1                               | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 98s
  [201] fine mfp=0.68 mp=0.45 s=0.95 me=0.06                              | comp=   54.8536 | trades=1283 | sharpe=  15.45 | win= 77.5% | pnl=  43.1% | dd= 0.45% | 99s
  [202] fine mfp=0.68 mp=0.45 s=0.95 me=0.08                              | comp=   54.8536 | trades=1283 | sharpe=  15.45 | win= 77.5% | pnl=  43.1% | dd= 0.45% | 99s
  [203] fine mfp=0.68 mp=0.45 s=0.95 me=0.1                               | comp=   80.2911 | trades=6339 | sharpe=  10.24 | win= 65.4% | pnl= 340.8% | dd= 0.74% | 100s
  [204] fine mfp=0.68 mp=0.45 s=0.98 me=0.06                              | comp=   80.2911 | trades=6339 | sharpe=  10.24 | win= 65.4% | pnl= 340.8% | dd= 0.74% | 100s
  [205] fine mfp=0.68 mp=0.45 s=0.98 me=0.08                              | comp=   80.4532 | trades=6367 | sharpe=  10.23 | win= 65.5% | pnl= 342.1% | dd= 0.74% | 101s
  [206] fine mfp=0.68 mp=0.45 s=0.98 me=0.1                               | comp=   53.0945 | trades=1213 | sharpe=  15.38 | win= 77.3% | pnl=  40.2% | dd= 0.45% | 101s

--- Phase 5: Per-city overrides ---
  Best Phase 4: fine mfp=0.68 mp=0.45 s=0.92 me=0.08 = 80.6894
  [207] high_var_edge=0.1                                                 | comp=   80.6294 | trades=6393 | sharpe=  10.24 | win= 65.6% | pnl= 343.7% | dd= 0.74% | 102s
  [208] high_var_edge=0.12                                                | comp=   80.6294 | trades=6393 | sharpe=  10.24 | win= 65.6% | pnl= 343.7% | dd= 0.74% | 102s
  [209] high_var_edge=0.15                                                | comp=   80.7591 | trades=6432 | sharpe=  10.22 | win= 65.8% | pnl= 345.1% | dd= 0.74% | 103s
  [210] low_var_edge=0.04                                                 | comp=   80.7591 | trades=6432 | sharpe=  10.22 | win= 65.8% | pnl= 345.1% | dd= 0.74% | 103s
  [211] low_var_edge=0.05                                                 | comp=   79.2816 | trades=5866 | sharpe=  10.49 | win= 66.1% | pnl= 308.8% | dd= 0.66% | 104s
  [212] low_var_edge=0.06                                                 | comp=   79.2816 | trades=5866 | sharpe=  10.49 | win= 66.1% | pnl= 308.8% | dd= 0.66% | 104s
  [213] split tight=0.12 loose=0.04                                       | comp=   79.3558 | trades=5889 | sharpe=  10.48 | win= 66.2% | pnl= 309.6% | dd= 0.66% | 105s
  [214] split tight=0.12 loose=0.06                                       | comp=   79.3558 | trades=5889 | sharpe=  10.48 | win= 66.2% | pnl= 309.6% | dd= 0.66% | 105s
  [215] split tight=0.15 loose=0.04                                       | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 106s
  [216] split tight=0.15 loose=0.06                                       | comp=   84.1229 | trades=4982 | sharpe=  12.07 | win= 69.8% | pnl= 212.1% | dd= 0.63% | 106s

--- Phase 6: Sizing & shrinkage ---
  [217] kelly=0.005                                                       | comp=    0.0000 | trades=   0 | sharpe=   0.00 | win=  0.0% | pnl=   0.0% | dd= 0.00% | 107s
  [218] kelly=0.01                                                        | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 107s
  [219] kelly=0.015                                                       | comp=   57.0689 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  76.8% | dd= 0.67% | 108s
  [220] kelly=0.02                                                        | comp=   56.8144 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl= 113.5% | dd= 0.89% | 108s
  [221] kelly=0.03                                                        | comp=   56.3054 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl= 211.1% | dd= 1.33% | 109s
  [222] kelly=0.05                                                        | comp=   56.3054 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl= 211.1% | dd= 1.33% | 109s
  [223] shrink=0.93                                                       | comp=   55.2573 | trades=1214 | sharpe=  16.00 | win= 78.3% | pnl=  42.0% | dd= 0.45% | 110s
  [224] shrink=0.95                                                       | comp=   55.2573 | trades=1214 | sharpe=  16.00 | win= 78.3% | pnl=  42.0% | dd= 0.45% | 110s
  [225] shrink=0.97                                                       | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 111s
  [226] shrink=0.99                                                       | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 111s
  [227] max_edge=0.35                                                     | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 112s
  [228] max_edge=0.42                                                     | comp=   57.3234 | trades=1346 | sharpe=  15.77 | win= 78.0% | pnl=  46.3% | dd= 0.45% | 112s
  [229] max_edge=0.5                                                      | comp=    0.0000 | trades=   0 | sharpe=   0.00 | win=  0.0% | pnl=   0.0% | dd= 0.00% | 112s
  [230] max_edge=0.6                                                      | comp=   80.0483 | trades=4010 | sharpe=  12.79 | win= 71.2% | pnl= 164.2% | dd= 0.58% | 113s

--- Phase 7: D1 multiplier with best ---
  [231] best+d1=1.5                                                       | comp=   76.3933 | trades=4928 | sharpe=  11.04 | win= 67.7% | pnl= 246.8% | dd= 0.73% | 113s
  [232] best+d1=1.8                                                       | comp=   80.1567 | trades=4035 | sharpe=  12.77 | win= 71.3% | pnl= 164.9% | dd= 0.58% | 114s
  [233] best+d1=2.0                                                       | comp=   80.1567 | trades=4035 | sharpe=  12.77 | win= 71.3% | pnl= 164.9% | dd= 0.58% | 114s
  [234] best+d1=2.2                                                       | comp=   57.4945 | trades=1364 | sharpe=  15.71 | win= 77.9% | pnl=  46.8% | dd= 0.45% | 115s
  [235] best+d1=2.5                                                       | comp=   57.4239 | trades=1357 | sharpe=  15.73 | win= 78.0% | pnl=  46.5% | dd= 0.45% | 115s

================================================================================================================================================================
TOP 20 EXPERIMENTS (v6 — 20 cities, 235 total, 115s = 1.9min)
================================================================================================================================================================
  # 1  split tight=0.15 loose=0.06                                            | comp=   84.1229 | trades=4982 | sharpe=  12.07 | win= 69.8% | pnl= 212.1% | dd= 0.63%
  # 2  high_var_edge=0.15                                                     | comp=   80.7591 | trades=6432 | sharpe=  10.22 | win= 65.8% | pnl= 345.1% | dd= 0.74%
  # 3  low_var_edge=0.04                                                      | comp=   80.7591 | trades=6432 | sharpe=  10.22 | win= 65.8% | pnl= 345.1% | dd= 0.74%
  # 4  fine mfp=0.68 mp=0.45 s=0.92 me=0.08                                   | comp=   80.6894 | trades=6868 | sharpe=   9.88 | win= 64.7% | pnl= 371.8% | dd= 0.75%
  # 5  high_var_edge=0.1                                                      | comp=   80.6294 | trades=6393 | sharpe=  10.24 | win= 65.6% | pnl= 343.7% | dd= 0.74%
  # 6  high_var_edge=0.12                                                     | comp=   80.6294 | trades=6393 | sharpe=  10.24 | win= 65.6% | pnl= 343.7% | dd= 0.74%
  # 7  fine mfp=0.68 mp=0.45 s=0.98 me=0.08                                   | comp=   80.4532 | trades=6367 | sharpe=  10.23 | win= 65.5% | pnl= 342.1% | dd= 0.74%
  # 8  fine mfp=0.68 mp=0.45 s=0.95 me=0.1                                    | comp=   80.2911 | trades=6339 | sharpe=  10.24 | win= 65.4% | pnl= 340.8% | dd= 0.74%
  # 9  fine mfp=0.68 mp=0.45 s=0.98 me=0.06                                   | comp=   80.2911 | trades=6339 | sharpe=  10.24 | win= 65.4% | pnl= 340.8% | dd= 0.74%
  #10  best+d1=1.8                                                            | comp=   80.1567 | trades=4035 | sharpe=  12.77 | win= 71.3% | pnl= 164.9% | dd= 0.58%
  #11  best+d1=2.0                                                            | comp=   80.1567 | trades=4035 | sharpe=  12.77 | win= 71.3% | pnl= 164.9% | dd= 0.58%
  #12  max_edge=0.6                                                           | comp=   80.0483 | trades=4010 | sharpe=  12.79 | win= 71.2% | pnl= 164.2% | dd= 0.58%
  #13  split tight=0.12 loose=0.04                                            | comp=   79.3558 | trades=5889 | sharpe=  10.48 | win= 66.2% | pnl= 309.6% | dd= 0.66%
  #14  split tight=0.12 loose=0.06                                            | comp=   79.3558 | trades=5889 | sharpe=  10.48 | win= 66.2% | pnl= 309.6% | dd= 0.66%
  #15  low_var_edge=0.05                                                      | comp=   79.2816 | trades=5866 | sharpe=  10.49 | win= 66.1% | pnl= 308.8% | dd= 0.66%
  #16  low_var_edge=0.06                                                      | comp=   79.2816 | trades=5866 | sharpe=  10.49 | win= 66.1% | pnl= 308.8% | dd= 0.66%
  #17  fine mfp=0.68 mp=0.43 s=0.92 me=0.1                                    | comp=   78.1703 | trades=5715 | sharpe=  10.55 | win= 65.6% | pnl= 646.9% | dd= 0.99%
  #18  fine mfp=0.68 mp=0.43 s=0.95 me=0.06                                   | comp=   77.7524 | trades=5729 | sharpe=  10.55 | win= 65.6% | pnl= 994.0% | dd= 1.31%
  #19  fine mfp=0.68 mp=0.43 s=0.95 me=0.08                                   | comp=   77.2574 | trades=5729 | sharpe=  10.55 | win= 65.6% | pnl=1337.9% | dd= 1.62%
  #20  sharp=0.95                                                             | comp=   76.9466 | trades=5713 | sharpe=  10.35 | win= 64.8% | pnl= 309.3% | dd= 0.81%

Total experiments: 235

BEST: split tight=0.15 loose=0.06
  composite_score = 84.122949
  params = {
  "MIN_FORECAST_PROB": 0.68,
  "MAX_PRICE": 0.45,
  "PROB_SHARPENING": 0.92,
  "MIN_EDGE": 0.08
}

Results saved to /Users/dnl.vlck/Arbo/research/optimization_results_v6.json
Restored strategy_experiment.py to baseline.

Total time: 115s (1.9min)
